name,seqid,start,end,strand,length,coverage_pct,avg_identity,quality_score,status
Amino acid permease,contig_1,1401228,1402643,-,1416,100.0,96.41257832240352,97.48880482568246,complete
DUF916 domain-containing protein,contig_1,1403040,1404080,-,1041,100.0,96.41257832240352,97.48880482568246,complete
Rrf2 family protein,contig_1,1404351,1404866,-,516,100.0,96.41257832240352,97.48880482568246,complete
Phage protein,contig_1,1404897,1405433,-,537,100.0,96.41257832240352,97.48880482568246,complete
Acetyltransferase family protein,contig_1,1405523,1406047,-,525,100.0,96.41257832240352,97.48880482568246,complete
hypothetical protein,contig_1,1406215,1406499,+,285,100.0,96.4125783224035,97.48880482568245,complete
Na+/H+ antiporter NhaC,contig_1,1406960,1408333,+,1374,100.0,96.41257832240352,97.48880482568246,complete
TVP38/TMEM64 family membrane protein,contig_1,1408376,1408969,-,594,100.0,96.4125783224035,97.48880482568245,complete
pyruvate oxidase,contig_1,1409059,1410795,-,1737,100.0,96.41257832240352,97.48880482568246,complete
Peroxidase family protein,contig_1,1410990,1411946,+,957,100.0,96.4125783224035,97.48880482568245,complete
Alcohol dehydrogenase GroES-like domain protein,contig_1,1412116,1413069,+,954,100.0,96.41257832240352,97.48880482568246,complete
DUF1211 domain-containing protein,contig_1,1413115,1413720,-,606,100.0,96.4125783224035,97.48880482568245,complete
DUF975 domain-containing protein,contig_1,1413914,1414687,+,774,100.0,96.41257832240352,97.48880482568246,complete
Enoyl reductase (ER) domain-containing protein,contig_1,1414789,1415772,+,984,100.0,96.41257832240352,97.48880482568246,complete
ECF transporter S component,contig_1,1416143,1416850,-,708,100.0,96.41257832240352,97.48880482568246,complete
energy-coupling factor transporter ATPase,contig_1,1416847,1418493,-,1647,100.0,96.4125783224035,97.48880482568245,complete
Cobalt transport family protein,contig_1,1418472,1419404,-,933,100.0,96.41257832240352,97.48880482568246,complete
DUF4430 domain-containing protein,contig_1,1419353,1420147,-,795,100.0,96.41257832240352,97.48880482568246,complete
Gram-positive cocci surface proteins LPxTG domain-containing protein,contig_1,1420157,1421785,-,1629,100.0,96.41257832240352,97.48880482568246,complete
Permease family protein,contig_1,1421968,1423467,+,1500,100.0,96.4125783224035,97.48880482568245,complete
ABC transporter (ATPase component),contig_1,1423484,1424143,+,660,100.0,96.4125783224035,97.48880482568245,complete
Methylated-DNA--protein-cysteine methyltransferase%2C inducible,contig_1,1424233,1424730,+,498,100.0,96.41257832240352,97.48880482568246,complete
hypothetical protein,contig_1,1424831,1425034,+,204,100.0,96.41257832240349,97.48880482568244,complete
DNA helicase RecQ,contig_1,1425182,1426930,-,1749,100.0,96.41257832240352,97.48880482568246,complete
hypothetical protein,contig_1,1427101,1427895,+,795,100.0,96.41257832240352,97.48880482568246,complete
YbhB/YbcL family Raf kinase inhibitor-like protein,contig_1,1427915,1428427,+,513,100.0,96.41257832240353,97.48880482568246,complete
DUF1093 domain-containing protein,contig_1,1428707,1428925,+,219,100.0,96.41257832240349,97.48880482568244,complete
DNA alkylation repair protein,contig_1,1429010,1429699,-,690,100.0,96.4125783224035,97.48880482568245,complete
FMN dependent NADH:quinone oxidoreductase,contig_1,1429724,1430344,-,621,100.0,96.4125783224035,97.48880482568245,complete
putative membrane transporter protein,contig_1,1430459,1431196,-,738,100.0,96.41257832240352,97.48880482568246,complete
Histidine phosphatase family protein,contig_1,1431210,1431821,-,612,100.0,96.41257832240352,97.48880482568246,complete
Integral membrane protein,contig_1,1431911,1432840,-,930,100.0,96.41257832240353,97.48880482568246,complete
HTH tetR-type domain-containing protein,contig_1,1432937,1433476,-,540,100.0,96.4125783224035,97.48880482568245,complete
Acetyltransferase,contig_1,1433611,1434174,+,564,100.0,96.41257832240352,97.48880482568246,complete
HTH merR-type domain-containing protein,contig_1,1434206,1434970,-,765,100.0,96.4125783224035,97.48880482568245,complete
Binding--dependent transport system inner membrane component family protein,contig_1,1435035,1436558,-,1524,100.0,96.41257832240352,97.48880482568246,complete
ABC transporter ATP-binding protein,contig_1,1436561,1437499,-,939,100.0,96.4125783224035,97.48880482568245,complete
Glutathione reductase,contig_1,1437657,1438991,+,1335,100.0,96.4125783224035,97.48880482568245,complete
Multidrug resistance protein 3,contig_1,1439037,1440518,-,1482,100.0,96.41257832240352,97.48880482568246,complete
TVP38/TMEM64 family membrane protein,contig_1,1440664,1441371,-,708,100.0,96.41257832240352,97.48880482568246,complete
DUF3021 domain-containing protein,contig_1,1441448,1441846,-,399,100.0,96.4125783224035,97.48880482568245,complete
LytTr DNA-binding domain protein,contig_1,1441906,1442283,-,378,100.0,96.4125783224035,97.48880482568245,complete
23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH,contig_1,1442421,1442900,-,480,100.0,96.41257832240352,97.48880482568246,complete
HtrA-like serine protease,contig_1,1443413,1444651,-,1239,100.0,96.4125783224035,97.48880482568245,complete
MBL fold hydrolase,contig_1,1444821,1445627,-,807,100.0,96.4125783224035,97.48880482568245,complete
Regulatory protein YycH-like domain-containing protein,contig_1,1445664,1446479,-,816,100.0,96.41257832240352,97.48880482568246,complete
Regulatory protein YycH domain-containing protein,contig_1,1446484,1447815,-,1332,100.0,96.41257832240352,97.48880482568246,complete
cell wall metabolism sensor histidine kinase WalK,contig_1,1447805,1449709,-,1905,100.0,96.41257832240352,97.48880482568246,complete
response regulator YycF,contig_1,1449719,1450432,-,714,100.0,96.41257832240349,97.48880482568244,complete
Phage transcriptional regulator%2C ArpU family,contig_1,1451724,1452065,-,342,100.0,96.41257832240349,97.48880482568244,complete
Transcriptional regulator,contig_1,1452133,1452546,-,414,100.0,96.4125783224035,97.48880482568245,complete
DUF2292 domain-containing protein,contig_1,1452631,1452765,-,135,100.0,96.4125783224035,97.48880482568245,complete
IS30 family transposase,contig_1,1452776,1453552,-,777,100.0,96.4125783224035,97.48880482568245,complete
branched-chain amino acid transport system II carrier protein,contig_1,1453694,1455070,-,1377,100.0,96.4125783224035,97.48880482568245,complete
NAD dependent epimerase/dehydratase family protein,contig_1,1455564,1456583,-,1020,100.0,96.41257832240352,97.48880482568246,complete
hypothetical protein,contig_1,1457152,1457460,-,309,100.0,96.41257832240352,97.48880482568246,complete
Helix-turn-helix family protein,contig_1,1457604,1457831,-,228,100.0,96.4125783224035,97.48880482568245,complete
Sortase,contig_1,1457952,1458614,-,663,100.0,96.4125783224035,97.48880482568245,complete
Transport protein,contig_1,1458758,1460068,-,1311,100.0,96.41257832240352,97.48880482568246,complete
adenylosuccinate synthase,contig_1,1460238,1461518,-,1281,100.0,96.4125783224035,97.48880482568245,complete
RDD family protein,contig_1,1461784,1462917,+,1134,100.0,96.4125783224035,97.48880482568245,complete
DUF1002 domain-containing protein,contig_1,1463028,1463975,+,948,100.0,96.4125783224035,97.48880482568245,complete
PTS N-acetylglucosamine transporter subunit IIABC,contig_1,1464029,1466047,-,2019,100.0,96.41257832240352,97.48880482568246,complete
hydroxyethylthiazole kinase,contig_1,1466452,1467261,+,810,100.0,96.4125783224035,97.48880482568245,complete
Hydroxymethylpyrimidine phosphate kinase,contig_1,1467313,1467786,+,474,100.0,96.4125783224035,97.48880482568245,complete
Thiamine-phosphate synthase,contig_1,1468051,1468722,+,672,100.0,96.4125783224035,97.48880482568245,complete
Acetyltransferase,contig_1,1468908,1469525,-,618,100.0,96.41257832240352,97.48880482568246,complete
Neutral endopeptidase,contig_1,1469586,1471481,-,1896,100.0,96.41257832240352,97.48880482568246,complete
FAD:protein FMN transferase,contig_1,1471586,1472665,-,1080,100.0,96.4125783224035,97.48880482568245,complete
ABC transporter permease,contig_1,1472746,1473999,-,1254,100.0,96.4125783224035,97.48880482568245,complete
Na+-efflux ABC transporter (ATP-binding protein),contig_1,1473992,1474888,-,897,100.0,96.41257832240353,97.48880482568246,complete
IS30 family ISLpl1 transposase,contig_1,1474951,1475880,-,930,100.0,96.41257832240353,97.48880482568246,complete
Integral membrane protein,contig_1,1476090,1476629,+,540,100.0,96.4125783224035,97.48880482568245,complete
Hsp20/alpha crystallin family protein,contig_1,1476677,1477117,-,441,100.0,96.4125783224035,97.48880482568245,complete
D-alanine--D-alanine ligase,contig_1,1477310,1478362,+,1053,100.0,96.41257832240352,97.48880482568246,complete
Transcription regulator BetR N-terminal domain-containing protein,contig_1,1478461,1478652,-,192,100.0,96.41257832240352,97.48880482568246,complete
Transcriptional regulator,contig_1,1478820,1479050,+,231,100.0,96.41257832240348,97.48880482568242,complete
AI-2E family transporter,contig_1,1479043,1480083,-,1041,100.0,96.41257832240352,97.48880482568246,complete
Class I SAM-dependent methyltransferase,contig_1,1480239,1481426,+,1188,100.0,96.4125783224035,97.48880482568245,complete
hypothetical protein,contig_1,1481811,1482026,-,216,100.0,96.41257832240352,97.48880482568246,complete
Integral membrane protein,contig_1,1482110,1482838,-,729,100.0,96.41257832240352,97.48880482568246,complete
Universal stress protein,contig_1,1482863,1483330,-,468,100.0,96.4125783224035,97.48880482568245,complete
2-dehydropantoate 2-reductase,contig_1,1483348,1484283,-,936,100.0,96.4125783224035,97.48880482568245,complete
ABC transporter permease,contig_1,1484416,1485150,-,735,100.0,96.41257832240349,97.48880482568244,complete
ABC transporter family protein,contig_1,1485137,1485973,-,837,100.0,96.41257832240352,97.48880482568246,complete
Phage protein,contig_1,1485997,1486488,-,492,100.0,96.41257832240352,97.48880482568246,complete
3-methyladenine DNA glycosylase,contig_1,1486578,1487117,-,540,100.0,96.4125783224035,97.48880482568245,complete
Universal stress protein,contig_1,1487193,1487681,-,489,100.0,96.41257832240352,97.48880482568246,complete
CorA-like Mg2+ transporter family protein,contig_1,1487786,1488730,-,945,100.0,96.41257832240352,97.48880482568246,complete
Protein-tyrosine phosphatase,contig_1,1488851,1489639,+,789,100.0,96.41257832240352,97.48880482568246,complete
tRNA epoxyqueuosine(34) reductase QueG,contig_1,1489684,1490841,+,1158,100.0,96.4125783224035,97.48880482568245,complete
Major facilitator superfamily (MFS) profile domain-containing protein,contig_1,1490854,1492047,+,1194,100.0,96.4125783224035,97.48880482568245,complete
Glycine betaine L-proline transport ATP binding subunit,contig_1,1492196,1493356,+,1161,100.0,96.41257832240352,97.48880482568246,complete
ABC transmembrane type-1 domain-containing protein,contig_1,1493374,1494000,+,627,100.0,96.4125783224035,97.48880482568245,complete
Glycine betaine/carnitine/choline/choline sulfate ABC transporter (Osmoprotectant-binding lipoprotein),contig_1,1494011,1494946,+,936,100.0,96.4125783224035,97.48880482568245,complete
ABC transporter permease,contig_1,1494943,1495602,+,660,100.0,96.4125783224035,97.48880482568245,complete
DUF2513 domain-containing protein,contig_1,1495628,1495993,+,366,100.0,96.4125783224035,97.48880482568245,complete
Schlafen group 3-like DNA/RNA helicase domain-containing protein,contig_1,1496072,1497280,+,1209,100.0,96.4125783224035,97.48880482568245,complete
Glyoxal reductase,contig_1,1497387,1498238,+,852,100.0,96.4125783224035,97.48880482568245,complete
Magnesium and cobalt efflux protein CorC,contig_1,1498472,1499833,+,1362,100.0,96.41257832240349,97.48880482568244,complete
DegV family protein,contig_1,1499949,1500809,-,861,100.0,96.4125783224035,97.48880482568245,complete
FeS cluster biogenesis domain-containing protein,contig_1,1500917,1501300,-,384,100.0,96.41257832240352,97.48880482568246,complete
DUF3290 domain-containing protein,contig_1,1501394,1501837,+,444,100.0,96.4125783224035,97.48880482568245,complete
DUF421 domain-containing protein,contig_1,1501848,1502474,+,627,100.0,96.4125783224035,97.48880482568245,complete
ABC transporter permease,contig_1,1502503,1503363,-,861,100.0,96.4125783224035,97.48880482568245,complete
class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI,contig_1,1503467,1503934,+,468,100.0,96.4125783224035,97.48880482568245,complete
HAD-superhydrolase%2C subIA%2C variant 3 family protein,contig_1,1503931,1504608,-,678,100.0,96.4125783224035,97.48880482568245,complete
Putative hydrolase,contig_1,1504982,1505746,-,765,100.0,96.4125783224035,97.48880482568245,complete
DUF1129 domain-containing protein,contig_1,1505787,1506464,-,678,100.0,96.4125783224035,97.48880482568245,complete
redox-regulated ATPase YchF,contig_1,1506487,1507587,-,1101,100.0,96.4125783224035,97.48880482568245,complete
DUF951 domain-containing protein,contig_1,1507611,1507859,-,249,100.0,96.41257832240352,97.48880482568246,complete
Chromosome partitioning protein%2C DNA-binding exonuclease,contig_1,1507878,1508753,-,876,100.0,96.41257832240352,97.48880482568246,complete
Chromosome partitioning ATPase,contig_1,1508743,1509510,-,768,100.0,96.41257832240352,97.48880482568246,complete
nucleoid occlusion protein,contig_1,1509523,1510401,-,879,100.0,96.41257832240352,97.48880482568246,complete
16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,contig_1,1510401,1511141,-,741,100.0,96.41257832240352,97.48880482568246,complete
Uric acid permease,contig_1,1511509,1512855,+,1347,100.0,96.4125783224035,97.48880482568245,complete
HTH marR-type domain-containing protein,contig_1,1512905,1513366,-,462,100.0,96.41257832240352,97.48880482568246,complete
Glycosyl transferase family 1 domain-containing protein,contig_1,1513366,1514091,-,726,100.0,96.4125783224035,97.48880482568245,complete
replicative DNA helicase,contig_1,1514332,1515738,-,1407,100.0,96.41257832240352,97.48880482568246,complete
50S ribosomal protein L9,contig_1,1515880,1516332,-,453,100.0,96.4125783224035,97.48880482568245,complete
Cyclic-di-AMP phosphodiesterase,contig_1,1516354,1518384,-,2031,100.0,96.41257832240353,97.48880482568246,complete
30S ribosomal protein S18,contig_1,1518601,1518840,-,240,100.0,96.41257832240352,97.48880482568246,complete
Single-stranded DNA-binding protein,contig_1,1518871,1519383,-,513,100.0,96.41257832240353,97.48880482568246,complete
30S ribosomal protein S6,contig_1,1519423,1519719,-,297,100.0,96.4125783224035,97.48880482568245,complete
DNA gyrase subunit A,contig_1,1519962,1522547,-,2586,100.0,96.41257832240352,97.48880482568246,complete
DNA topoisomerase (ATP-hydrolyzing) subunit B,contig_1,1522606,1524582,-,1977,100.0,96.41257832240353,97.48880482568246,complete
DNA replication/repair protein RecF,contig_1,1524613,1525746,-,1134,100.0,96.4125783224035,97.48880482568245,complete
RNA-binding protein,contig_1,1525753,1525980,-,228,100.0,96.4125783224035,97.48880482568245,complete
DNA polymerase III subunit beta,contig_1,1526219,1527358,-,1140,100.0,96.4125783224035,97.48880482568245,complete
chromosomal replication initiator protein DnaA,contig_1,1527539,1528885,-,1347,100.0,96.4125783224035,97.48880482568245,complete
50S ribosomal protein L34,contig_1,1529457,1529597,+,141,100.0,96.41257832240352,97.48880482568246,complete
ribonuclease P protein component,contig_1,1529663,1530025,+,363,100.0,96.41257832240349,97.48880482568244,complete
Membrane protein insertase YidC,contig_1,1530039,1530872,+,834,100.0,96.41257832240353,97.48880482568246,complete
Carrier domain-containing protein,contig_1,1531383,1531733,-,351,100.0,96.4125783224035,97.48880482568245,complete
Oligoendopeptidase%2C pepF/M3 family protein,contig_1,1531888,1533681,+,1794,100.0,96.41257832240353,97.48880482568246,complete
RNA-binding cell elongation regulator Jag/EloR,contig_1,1533778,1534503,+,726,100.0,96.4125783224035,97.48880482568245,complete
tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,contig_1,1534662,1536050,+,1389,100.0,96.4125783224035,97.48880482568245,complete
tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,contig_1,1536081,1537973,+,1893,100.0,96.4125783224035,97.48880482568245,complete
ABC efflux transporter (ATP-binding protein),contig_1,1538098,1539723,+,1626,100.0,96.4125783224035,97.48880482568245,complete
EamA domain-containing protein,contig_1,1545336,1546262,-,927,100.0,96.4125783224035,97.48880482568245,complete
DUF1697 domain-containing protein,contig_1,1546445,1546996,+,552,100.0,96.4125783224035,97.48880482568245,complete
Hypothetical integral membrane protein,contig_1,1547071,1547907,+,837,100.0,96.41257832240352,97.48880482568246,complete
Sugar transporter family protein,contig_1,1547950,1549173,-,1224,100.0,96.41257832240352,97.48880482568246,complete
YfcC family protein,contig_1,1549353,1550879,+,1527,100.0,96.4125783224035,97.48880482568245,complete
signal peptidase I,contig_1,1550931,1551542,-,612,100.0,96.41257832240352,97.48880482568246,complete
2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase,contig_1,1551735,1552412,+,678,100.0,96.4125783224035,97.48880482568245,complete
Class A beta-lactamase-related serine hydrolase,contig_1,1552447,1553595,+,1149,100.0,96.41257832240352,97.48880482568246,complete
VanZ-like domain-containing protein,contig_1,1553617,1554210,-,594,100.0,96.4125783224035,97.48880482568245,complete
MarR family protein,contig_1,1554228,1554710,-,483,100.0,96.41257832240352,97.48880482568246,complete
Redoxin family protein,contig_1,1554886,1555380,-,495,100.0,96.4125783224035,97.48880482568245,complete
Antitoxin,contig_1,1555472,1555651,+,180,100.0,96.41257832240349,97.48880482568244,complete
NlpC/P60 domain-containing protein,contig_1,1555788,1556975,+,1188,100.0,96.4125783224035,97.48880482568245,complete
Guanylate kinase,contig_1,1557074,1557631,+,558,100.0,96.4125783224035,97.48880482568245,complete
DUF1508 domain-containing protein,contig_1,1557700,1557888,-,189,100.0,96.4125783224035,97.48880482568245,complete
Ferric uptake regulator family protein,contig_1,1558197,1558619,+,423,100.0,96.41257832240349,97.48880482568244,complete
Cell surface protein,contig_1,1558638,1559072,+,435,100.0,96.41257832240352,97.48880482568246,complete
DUF6681 domain-containing protein,contig_1,1559109,1559930,+,822,100.0,96.41257832240352,97.48880482568246,complete
IS30 family ISLpl1 transposase,contig_1,1560141,1561070,+,930,100.0,96.41257832240353,97.48880482568246,complete
IS30 family transposase,contig_1,1561198,1562214,+,1017,100.0,96.08679409750327,97.26075586825229,complete
hypothetical protein,contig_1,1562409,1562585,+,177,100.0,96.08679409750326,97.26075586825228,complete
TfoX C-terminal domain-containing protein,contig_1,1562595,1562849,+,255,100.0,96.08679409750327,97.26075586825229,complete
GTPase HflX,contig_1,1562918,1564189,-,1272,100.0,96.08679409750324,97.26075586825226,complete
N-acetylmannosamine kinase,contig_1,1564796,1565686,+,891,100.0,96.0867940975033,97.2607558682523,complete
Amino acid permease family protein,contig_1,1565752,1567089,+,1338,100.0,96.08679409750326,97.26075586825228,complete
Transcriptional regulator%2C MarR family,contig_1,1567569,1567973,+,405,100.0,96.08679409750329,97.26075586825229,complete
Bacterial regulatory s%2C lacI family protein,contig_1,1568103,1569071,+,969,100.0,96.08679409750327,97.26075586825229,complete
Bacterial extracellular solute-binding family protein,contig_1,1569185,1570471,+,1287,100.0,96.08679409750326,97.26075586825228,complete
ABC-type sugar transport system%2C permease component,contig_1,1570510,1571370,+,861,100.0,96.08679409750327,97.26075586825229,complete
Binding--dependent transport system inner membrane component family protein,contig_1,1571370,1572182,+,813,100.0,96.08679409750327,97.26075586825229,complete
DUF624 domain-containing protein,contig_1,1572200,1572868,+,669,100.0,96.08679409750326,97.26075586825228,complete
Sugar ABC transporter ATP-binding protein,contig_1,1572872,1573975,+,1104,100.0,96.08679409750324,97.26075586825226,complete
Glycoside hydrolase family 65 protein,contig_1,1574027,1576279,+,2253,100.0,96.08679409750324,97.26075586825226,complete
beta-phosphoglucomutase,contig_1,1576289,1576957,+,669,100.0,96.08679409750326,97.26075586825228,complete
Intracellular maltogenic amylase,contig_1,1577019,1578764,+,1746,100.0,96.08679409750329,97.26075586825229,complete
Amino acid permease,contig_1,1578818,1580254,-,1437,100.0,96.08679409750326,97.26075586825228,complete
ABC transporter ATP-binding protein,contig_1,1580477,1581235,+,759,100.0,96.08679409750326,97.26075586825228,complete
Permease family protein,contig_1,1581250,1583067,+,1818,100.0,96.08679409750329,97.26075586825229,complete
Histidine phosphatase family protein,contig_1,1583433,1584092,-,660,100.0,96.08679409750326,97.26075586825228,complete
MarR family protein,contig_1,1584405,1584869,+,465,100.0,96.08679409750329,97.26075586825229,complete
Transposase,contig_1,1584957,1585475,+,519,100.0,96.08679409750327,97.26075586825229,complete
IS3 family transposase ORF B,contig_1,1585517,1586329,+,813,100.0,96.08679409750327,97.26075586825229,complete
Proline iminopeptidase,contig_1,1586376,1587278,-,903,100.0,96.08679409750329,97.26075586825229,complete
Sodium/hydrogen exchanger family protein,contig_1,1587352,1589232,-,1881,100.0,96.08679409750329,97.26075586825229,complete
fluoride efflux transporter CrcB,contig_1,1589592,1589999,+,408,100.0,96.08679409750327,97.26075586825229,complete
Fluoride-specific ion channel FluC,contig_1,1589996,1590349,+,354,100.0,96.08679409750326,97.26075586825228,complete
RNA polymerase recycling motor HelD,contig_1,1590643,1592934,+,2292,100.0,96.08679409750326,97.26075586825228,complete
IS30 family ISLpl1 transposase,contig_1,1593027,1593956,-,930,9.032258064516128,96.08679409750324,69.9704332876071,missing
Membrane protein 6-pyruvoyl-tetrahydropterin synthase-related domain-containing protein,contig_1,1594147,1595793,+,1647,0.0,0.0,0.0,missing
type I pantothenate kinase,contig_1,1596024,1596953,+,930,0.0,0.0,0.0,missing
glutamine-hydrolyzing GMP synthase,contig_1,1597115,1598668,+,1554,0.0,0.0,0.0,missing
Integral membrane protein,contig_1,1598809,1600176,+,1368,0.0,0.0,0.0,missing
DNA-binding ferritin-like protein (oxidative damage protectant),contig_1,1600714,1601181,-,468,0.0,0.0,0.0,missing
NodB-like y domain-containing protein,contig_1,1601503,1602777,+,1275,0.0,0.0,0.0,missing
GIY-YIG domain-containing protein,contig_1,1603050,1603880,+,831,0.0,0.0,0.0,missing
Tyr recombinase domain-containing protein,contig_1,1603888,1604466,+,579,0.0,0.0,0.0,missing
IS30 family transposase,contig_1,1604476,1604853,-,378,0.0,0.0,0.0,missing
Transposase%2C IS30 family%2C frameshift,contig_1,1604980,1605405,-,426,0.0,0.0,0.0,missing
Putative Dihydrolipoamide dehydrogenase/Mercuric ion reductase,contig_1,1605794,1607128,-,1335,0.0,0.0,0.0,missing
ferritin-like domain-containing protein,contig_1,1607597,1607749,-,153,0.0,0.0,0.0,missing
IS3 family transposase ORF B,contig_1,1607790,1608557,-,768,0.0,0.0,0.0,missing
IS3 family IS1163 transposase ORF A,contig_1,1608596,1608859,-,264,0.0,0.0,0.0,missing
transposase,contig_1,1608998,1609609,-,612,0.0,0.0,0.0,missing
IS3 family IS1520 transposase ORF A,contig_1,1609626,1609877,+,252,0.0,0.0,0.0,missing
IS3 family IS1520 transposase ORF B,contig_1,1609898,1610695,+,798,3.258145363408521,98.14674050747456,69.68016196425475,missing
HaeIII family restriction endonuclease,contig_1,1611169,1612128,-,960,100.0,98.14674050747455,98.70271835523218,complete
DNA cytosine methyltransferase,contig_1,1612246,1613466,+,1221,100.0,98.14674050747456,98.7027183552322,complete
Sialate O-acetylesterase domain-containing protein,contig_1,1613576,1614061,+,486,100.0,98.14674050747455,98.70271835523218,complete
Type III restriction-modification system%2C modification subunit acetyl esterase,contig_1,1614046,1614426,+,381,100.0,98.14674050747456,98.7027183552322,complete
PadR family transcriptional regulator,contig_1,1614423,1614935,+,513,100.0,98.14674050747455,98.70271835523218,complete
hypothetical protein,contig_1,1615142,1615429,-,288,100.0,98.14674050747456,98.7027183552322,complete
IS3 family transposase ORF A,contig_1,1615499,1615753,+,255,100.0,98.14674050747456,98.7027183552322,complete
IS3 family transposase ORF B,contig_1,1615769,1616536,-,768,100.0,98.14674050747455,98.70271835523218,complete
IS3 family IS1163 transposase ORF A,contig_1,1616575,1616838,-,264,100.0,98.14674050747456,98.7027183552322,complete
Manganese ABC transporter (ATP-binding protein),contig_1,1617263,1618003,+,741,100.0,98.14674050747458,98.7027183552322,complete
Manganese transport system membrane protein MntC,contig_1,1618000,1618854,+,855,100.0,98.14674050747455,98.70271835523218,complete
Manganese ABC transporter substrate-binding lipoprotein,contig_1,1618851,1619795,+,945,100.0,98.14674050747453,98.70271835523216,complete
General stress A domain protein,contig_1,1619873,1621573,-,1701,100.0,98.14674050747456,98.7027183552322,complete
hypothetical protein,contig_1,1621743,1622012,+,270,100.0,98.14674050747455,98.70271835523218,complete
Tyrosine-phosphatase protein,contig_1,1622052,1622840,+,789,100.0,98.14674050747456,98.7027183552322,complete
Oxidoreductase,contig_1,1622863,1623753,+,891,100.0,98.14674050747453,98.70271835523216,complete
Transglycosylase associated family protein,contig_1,1623878,1624129,+,252,100.0,98.14674050747456,98.7027183552322,complete
alkaline shock response membrane anchor protein AmaP,contig_1,1624148,1624696,+,549,100.0,98.14674050747456,98.7027183552322,complete
DUF2273 domain-containing protein,contig_1,1624702,1624896,+,195,100.0,98.14674050747455,98.70271835523218,complete
Alkaline shock protein 23,contig_1,1624912,1625337,+,426,100.0,98.14674050747456,98.7027183552322,complete
Asp23/Gls24 family envelope stress response protein,contig_1,1625362,1625802,+,441,100.0,98.14674050747455,98.70271835523218,complete
Catalase,contig_1,1625846,1627186,-,1341,100.0,98.14674050747456,98.7027183552322,complete
Catalase,contig_1,1627187,1627288,-,102,100.0,98.14674050747455,98.70271835523218,complete
Integral membrane protein,contig_1,1627444,1628346,-,903,100.0,98.14674050747455,98.70271835523218,complete
C69 family dipeptidase,contig_1,1628478,1629884,-,1407,100.0,98.14674050747455,98.70271835523218,complete
DUF2992 domain-containing protein,contig_1,1629978,1630178,+,201,100.0,98.14674050747456,98.7027183552322,complete
Isochorismatase family protein,contig_1,1630292,1630489,+,198,100.0,98.14674050747455,98.70271835523218,complete
Isochorismatase family protein,contig_1,1630493,1630795,+,303,100.0,98.14674050747456,98.7027183552322,complete
hypothetical protein,contig_1,1630850,1630945,+,96,100.0,98.14674050747455,98.70271835523218,complete
PTS glucose transporter subunit IIA,contig_1,1631277,1631756,-,480,100.0,98.14674050747455,98.70271835523218,complete
MurR/RpiR family transcriptional regulator,contig_1,1631771,1632622,-,852,100.0,98.14674050747456,98.7027183552322,complete
Permease,contig_1,1632644,1634098,-,1455,100.0,98.14674050747458,98.7027183552322,complete
N-acetylmuramic acid 6-phosphate etherase,contig_1,1634121,1635011,-,891,100.0,98.14674050747453,98.70271835523216,complete
DUF871 domain-containing protein,contig_1,1635013,1636068,-,1056,100.0,98.14674050747456,98.7027183552322,complete
CopG family transcriptional regulator,contig_1,1636361,1636600,+,240,100.0,98.14674050747455,98.70271835523218,complete
Sugar (Glycoside-Pentoside-Hexuronide) transporter domain protein,contig_1,1636688,1638103,+,1416,100.0,98.14674050747456,98.7027183552322,complete
hypothetical protein,contig_1,1638429,1638923,+,495,100.0,98.14674050747455,98.70271835523218,complete
LytR family transcriptional regulator,contig_1,1639026,1639277,+,252,100.0,98.14674050747456,98.7027183552322,complete
Cell envelope-related function transcriptional attenuator common domain protein,contig_1,1639287,1640048,+,762,100.0,98.14674050747456,98.7027183552322,complete
ABC-F type ribosomal protection protein,contig_1,1640045,1641559,-,1515,100.0,98.14674050747455,98.70271835523218,complete
Metabolite permease,contig_1,1642425,1643819,+,1395,100.0,98.14674050747455,98.70271835523218,complete
Integral membrane protein,contig_1,1643882,1644973,+,1092,100.0,98.14674050747455,98.70271835523218,complete
YibE/F family protein,contig_1,1644970,1645716,+,747,100.0,98.14674050747453,98.70271835523216,complete
50S ribosomal protein L29,contig_1,1645787,1645915,+,129,100.0,98.14674050747456,98.7027183552322,complete
NlpC/P60 domain-containing protein,contig_1,1646085,1647275,-,1191,100.0,98.14674050747456,98.7027183552322,complete
Lipoprotein,contig_1,1647502,1648464,-,963,100.0,98.14674050747455,98.70271835523218,complete
C69 family dipeptidase,contig_1,1648746,1650164,+,1419,100.0,98.14674050747456,98.7027183552322,complete
Transcriptional regulator LaaB%2C MarR family Ribose operon,contig_1,1650427,1650963,+,537,100.0,98.14674050747456,98.7027183552322,complete
Acetate kinase,contig_1,1651340,1652524,+,1185,100.0,98.14674050747456,98.7027183552322,complete
LaaC,contig_1,1652539,1652784,+,246,100.0,98.14674050747455,98.70271835523218,complete
Putative ribose uptake protein RbsU,contig_1,1652956,1653840,+,885,100.0,98.14674050747456,98.7027183552322,complete
